Loading data...
Using  cuda
Training...
Epoch:  1 , validation loss:  1.8774967193603516 , validation accuracy:  11.042818651055587 %, lr:  0.0015836111652332422
Epoch:  128 , validation loss:  0.7000858783721924 , validation accuracy:  42.66499302046249 %, lr:  1.2827250438389259e-05
Epoch:  129 , validation loss:  0.6954702377319336 , validation accuracy:  42.76418541402905 %, lr:  1.2827250438389259e-05
Epoch:  130 , validation loss:  0.6960303306579589 , validation accuracy:  42.79845187726114 %, lr:  1.2827250438389259e-05
Epoch:  131 , validation loss:  0.6985943794250489 , validation accuracy:  42.74795393144543 %, lr:  1.2827250438389259e-05
Epoch:  132 , validation loss:  0.6982020378112793 , validation accuracy:  42.83848953430073 %, lr:  1.2827250438389259e-05
Epoch:  133 , validation loss:  0.7006501197814942 , validation accuracy:  42.75156092757513 %, lr:  1.2827250438389259e-05
Epoch:  134 , validation loss:  0.6949991226196289 , validation accuracy:  42.712966068987406 %, lr:  1.2827250438389259e-05
Epoch:  135 , validation loss:  0.6966006278991699 , validation accuracy:  42.72306565815055 %, lr:  1.2827250438389259e-05
Epoch:  136 , validation loss:  0.6993748664855957 , validation accuracy:  42.832357640880254 %, lr:  1.2827250438389259e-05
Epoch:  137 , validation loss:  0.6999065399169921 , validation accuracy:  42.80350167184271 %, lr:  1.2827250438389259e-05
Epoch:  138 , validation loss:  0.7019398212432861 , validation accuracy:  42.785827390807206 %, lr:  3.848175131516778e-06
wandb: Agent Finished Run: v64zcdzy 

