Loading data...
Using  cuda
Training...
Epoch:  1 , validation loss:  2.04866886138916 , validation accuracy:  9.888579889553778 %, lr:  0.0001804352061632004
Epoch:  40 , validation loss:  1.8760522842407226 , validation accuracy:  10.220784233098518 %, lr:  0.0001804352061632004
Epoch:  41 , validation loss:  1.8753885269165038 , validation accuracy:  10.334043911570882 %, lr:  0.0001804352061632004
Epoch:  42 , validation loss:  1.8750923156738282 , validation accuracy:  10.34125790383027 %, lr:  0.0001804352061632004
Epoch:  43 , validation loss:  1.8706645965576172 , validation accuracy:  11.324164349171653 %, lr:  0.0001804352061632004
Epoch:  44 , validation loss:  1.8708698272705078 , validation accuracy:  10.523050508766804 %, lr:  0.0001804352061632004
Epoch:  45 , validation loss:  1.8746881484985352 , validation accuracy:  10.011939157189284 %, lr:  0.0001804352061632004
Epoch:  46 , validation loss:  1.8732959747314453 , validation accuracy:  9.806340377796776 %, lr:  0.0001804352061632004
Epoch:  47 , validation loss:  1.8567394256591796 , validation accuracy:  10.133855626372913 %, lr:  0.0001804352061632004
Epoch:  48 , validation loss:  1.8307392120361328 , validation accuracy:  12.706365266070069 %, lr:  0.0001804352061632004
Epoch:  49 , validation loss:  1.8065929412841797 , validation accuracy:  13.452292065690614 %, lr:  0.0001804352061632004
Epoch:  50 , validation loss:  1.7811244964599608 , validation accuracy:  15.132070163288716 %, lr:  0.0001804352061632004
Epoch:  51 , validation loss:  1.8153770446777344 , validation accuracy:  9.07123456656531 %, lr:  0.0001804352061632004
Epoch:  52 , validation loss:  1.7152873992919921 , validation accuracy:  15.406201869145395 %, lr:  0.0001804352061632004
Epoch:  53 , validation loss:  1.6968446731567384 , validation accuracy:  18.79425333376617 %, lr:  0.0001804352061632004
Epoch:  54 , validation loss:  1.6686656951904297 , validation accuracy:  14.941260068027947 %, lr:  0.0001804352061632004
Epoch:  55 , validation loss:  1.607773208618164 , validation accuracy:  20.524529377179977 %, lr:  0.0001804352061632004
Epoch:  56 , validation loss:  1.6022411346435548 , validation accuracy:  21.3036405411937 %, lr:  0.0001804352061632004
Epoch:  57 , validation loss:  1.5977371215820313 , validation accuracy:  22.334520035060002 %, lr:  0.0001804352061632004
Epoch:  58 , validation loss:  1.5340731620788575 , validation accuracy:  22.075537712948034 %, lr:  0.0001804352061632004
Epoch:  59 , validation loss:  1.5180926322937012 , validation accuracy:  24.798459091253395 %, lr:  0.0001804352061632004
Epoch:  60 , validation loss:  1.938113021850586 , validation accuracy:  15.28753169647849 %, lr:  0.0001804352061632004
Epoch:  61 , validation loss:  1.6059724807739257 , validation accuracy:  16.602281785751643 %, lr:  0.0001804352061632004
Epoch:  62 , validation loss:  1.4663269996643067 , validation accuracy:  25.70850421477498 %, lr:  0.0001804352061632004
Epoch:  63 , validation loss:  1.5124298095703126 , validation accuracy:  22.30999246137809 %, lr:  0.0001804352061632004
Epoch:  64 , validation loss:  1.7640340805053711 , validation accuracy:  19.06008894852456 %, lr:  0.0001804352061632004
Epoch:  65 , validation loss:  1.450221347808838 , validation accuracy:  23.580376498256015 %, lr:  0.0001804352061632004
Epoch:  66 , validation loss:  1.4239423751831055 , validation accuracy:  25.588751943269166 %, lr:  0.0001804352061632004
Epoch:  67 , validation loss:  1.6711038589477538 , validation accuracy:  20.98694628100664 %, lr:  0.0001804352061632004
Epoch:  68 , validation loss:  1.520548152923584 , validation accuracy:  24.14162509603627 %, lr:  0.0001804352061632004
Epoch:  69 , validation loss:  1.3975539207458496 , validation accuracy:  26.367863107282886 %, lr:  0.0001804352061632004
Epoch:  70 , validation loss:  1.4115419387817383 , validation accuracy:  24.5809572246329 %, lr:  0.0001804352061632004
Epoch:  71 , validation loss:  1.4058730125427246 , validation accuracy:  24.44749836783425 %, lr:  0.0001804352061632004
Epoch:  72 , validation loss:  1.370768165588379 , validation accuracy:  26.550016411832388 %, lr:  0.0001804352061632004
Epoch:  73 , validation loss:  1.389702606201172 , validation accuracy:  25.45421098763161 %, lr:  0.0001804352061632004
Epoch:  74 , validation loss:  1.441023826599121 , validation accuracy:  24.213404319017165 %, lr:  0.0001804352061632004
Epoch:  75 , validation loss:  1.3505574226379395 , validation accuracy:  25.347443902192694 %, lr:  0.0001804352061632004
Epoch:  76 , validation loss:  1.9993438720703125 , validation accuracy:  14.595709838803343 %, lr:  0.0001804352061632004
Epoch:  77 , validation loss:  1.911551284790039 , validation accuracy:  11.343642128271997 %, lr:  0.0001804352061632004
Epoch:  78 , validation loss:  1.8899215698242187 , validation accuracy:  11.024783670407121 %, lr:  0.0001804352061632004
Epoch:  79 , validation loss:  1.8744260787963867 , validation accuracy:  11.160767424496553 %, lr:  0.0001804352061632004
Epoch:  80 , validation loss:  1.8563186645507812 , validation accuracy:  11.38981167873207 %, lr:  0.0001804352061632004
Epoch:  81 , validation loss:  1.8396989822387695 , validation accuracy:  11.780449359577837 %, lr:  0.0001804352061632004
Epoch:  82 , validation loss:  1.8192922592163085 , validation accuracy:  12.159905352421557 %, lr:  0.0001804352061632004
Epoch:  83 , validation loss:  1.7940784454345704 , validation accuracy:  12.703118969553346 %, lr:  0.0001804352061632004
Epoch:  84 , validation loss:  1.7586856842041017 , validation accuracy:  13.682057719152068 %, lr:  0.0001804352061632004
Epoch:  85 , validation loss:  1.7222623825073242 , validation accuracy:  14.600398933771944 %, lr:  0.0001804352061632004
Epoch:  86 , validation loss:  1.691257858276367 , validation accuracy:  15.233066054920123 %, lr:  5.4130561848960116e-05
Epoch:  87 , validation loss:  1.6728435516357423 , validation accuracy:  16.368548436547528 %, lr:  5.4130561848960116e-05
Epoch:  88 , validation loss:  1.6682258605957032 , validation accuracy:  15.789986257344745 %, lr:  5.4130561848960116e-05
Epoch:  89 , validation loss:  1.6510074615478516 , validation accuracy:  17.05604189886704 %, lr:  5.4130561848960116e-05
Epoch:  90 , validation loss:  1.6403011322021483 , validation accuracy:  17.012397245697755 %, lr:  5.4130561848960116e-05
Epoch:  91 , validation loss:  1.6329139709472655 , validation accuracy:  16.755579121263604 %, lr:  5.4130561848960116e-05
Epoch:  92 , validation loss:  1.6268434524536133 , validation accuracy:  16.681275000991924 %, lr:  5.4130561848960116e-05
Epoch:  93 , validation loss:  1.6103578567504884 , validation accuracy:  17.32548450975512 %, lr:  5.4130561848960116e-05
Epoch:  94 , validation loss:  1.5991374969482421 , validation accuracy:  17.517376703854797 %, lr:  5.4130561848960116e-05
Epoch:  95 , validation loss:  1.5889163970947267 , validation accuracy:  17.815314584167453 %, lr:  5.4130561848960116e-05
Epoch:  96 , validation loss:  1.5764893531799316 , validation accuracy:  18.529139118233726 %, lr:  5.4130561848960116e-05
Epoch:  97 , validation loss:  1.5771374702453613 , validation accuracy:  18.261139305797524 %, lr:  1.6239168554688034e-05
Epoch:  98 , validation loss:  1.5642216682434082 , validation accuracy:  18.238415230180458 %, lr:  1.6239168554688034e-05
Epoch:  99 , validation loss:  1.5684757232666016 , validation accuracy:  17.870501624951757 %, lr:  1.6239168554688034e-05
Epoch:  100 , validation loss:  1.558781623840332 , validation accuracy:  18.30442325935384 %, lr:  1.6239168554688034e-05
Epoch:  101 , validation loss:  1.5564328193664552 , validation accuracy:  18.565930478756595 %, lr:  1.6239168554688034e-05
Epoch:  102 , validation loss:  1.5577610969543456 , validation accuracy:  18.15184732306782 %, lr:  1.6239168554688034e-05
Epoch:  103 , validation loss:  1.5512436866760253 , validation accuracy:  18.402894253694466 %, lr:  1.6239168554688034e-05
Epoch:  104 , validation loss:  1.547965908050537 , validation accuracy:  18.59045805243851 %, lr:  1.6239168554688034e-05
Epoch:  105 , validation loss:  1.5483201026916504 , validation accuracy:  18.48405166661256 %, lr:  1.6239168554688034e-05
Epoch:  106 , validation loss:  1.543179988861084 , validation accuracy:  18.681715054519746 %, lr:  1.6239168554688034e-05
Epoch:  107 , validation loss:  1.5406500816345214 , validation accuracy:  18.79064633763648 %, lr:  1.6239168554688034e-05
Epoch:  108 , validation loss:  1.5402384757995606 , validation accuracy:  18.723195510011216 %, lr:  4.87175056640641e-06
wandb: Agent Finished Run: z5uhrjts 

